rebalance_date,quarter_key,code,active_quarter_key,effective_data_flag,rebalance_stock_pool_flag,liquidity_top_80_flag,market_cap_top_80_flag,avg_traded_amount_lookback,avg_traded_volume_lookback,market_cap,circulating_market_cap,y_quarter_avg_daily_return_close,y_quarter_end_date,y_year_avg_daily_return_close,y_year_end_date,income__operating_revenue,income__interest_income,income__interest_expense,income__commission_income,income__commission_expense,income__investment_income,income__operating_profit,income__total_profit,income__income_tax_expense,income__net_profit,income__np_parent_company_owners,income__minority_profit,cash_flow__cash_and_equivalents_at_end,cash_flow__cash_equivalent_increase,cash_flow__cash_equivalents_at_beginning,cash_flow__invest_cash_paid,cash_flow__net_invest_cash_flow,cash_flow__net_operate_cash_flow,cash_flow__staff_behalf_paid,cash_flow__subtotal_invest_cash_inflow,cash_flow__subtotal_invest_cash_outflow,cash_flow__subtotal_operate_cash_inflow,cash_flow__subtotal_operate_cash_outflow,cash_flow__net_finance_cash_flow,cash_flow__interest_and_commission_cashin,cash_flow__invest_withdrawal_cash,cash_flow__subtotal_finance_cash_outflow,cash_flow__fix_intan_other_asset_acqui_cash,cash_flow__net_loan_and_advance_increase,cash_flow__tax_payments,cash_flow__invest_proceeds,cash_flow__exchange_rate_change_effect,indicator__eps,indicator__adjusted_profit,indicator__operating_profit,indicator__value_change_profit,indicator__roe,indicator__inc_return,indicator__roa,indicator__net_profit_margin,indicator__expense_to_total_revenue,indicator__operation_profit_to_total_revenue,indicator__net_profit_to_total_revenue,indicator__ocf_to_revenue,indicator__inc_total_revenue_annual,indicator__inc_revenue_annual,indicator__inc_operation_profit_annual,indicator__inc_net_profit_annual,indicator__inc_net_profit_to_shareholders_annual,balance__cash_equivalents,balance__deferred_tax_assets,balance__lend_capital,balance__paidin_capital,balance__retained_profit,balance__total_assets,balance__total_liability,balance__total_owner_equities,balance__capital_reserve_fund,balance__equities_parent_company_owners,balance__ordinary_risk_reserve_fund,balance__surplus_reserve_fund,balance__taxs_payable,balance__salaries_payable,bank_indicator__Nonperforming_loan_rate,bank_indicator__Nonperforming_loan_rate__source_year,bank_indicator__capital_adequacy_ratio,bank_indicator__capital_adequacy_ratio__source_year,bank_indicator__core_level_capital_adequacy_ratio,bank_indicator__core_level_capital_adequacy_ratio__source_year,bank_indicator__cost_to_income_ratio,bank_indicator__cost_to_income_ratio__source_year,bank_indicator__deposit_loan_ratio,bank_indicator__deposit_loan_ratio__source_year,bank_indicator__net_interest_margin,bank_indicator__net_interest_margin__source_year,bank_indicator__non_interest_income_ratio,bank_indicator__non_interest_income_ratio__source_year,bank_indicator__non_performing_loan_provision_coverage,bank_indicator__non_performing_loan_provision_coverage__source_year,bank_indicator__total_deposit,bank_indicator__total_deposit__source_year,bank_indicator__total_loan,bank_indicator__total_loan__source_year,bank_indicator__weighted_risky_asset,bank_indicator__weighted_risky_asset__source_year,derived__log_total_assets,derived__staff_cash_to_operating_revenue,derived__investment_income_to_operating_revenue
2024-10-31,2024q3,601997.XSHG,2021q2,1,1,1,1,558813850.962500,102285479.500000,219.0063,219.0063,-0.0002048204,2025-04-30,,,3731569000.0,7221154000.0,3981070000.0,225213000.0,96792000.0,297721000.0,1476330000.0,1476347000.0,94965000.0,1381382000.0,1350070000.0,31312000.0,-3683250000.0,-3683250000.0,0.0,159364435000.0,8991977000.0,-16927205000.0,498586000.0,168432145000.0,159440168000.0,-845554000.0,16081651000.0,4251616000.0,4911608000.0,165015568000.0,34304563000.0,75733000.0,8590585000.0,817008000.0,3389274000.0,362000.0,0.3693,1348531000.0,1476330000.0,357671000.0,2.88,2.87,0.23,37.02,60.44,39.56,37.02,-453.62,5.47,5.47,-18.46,-15.25,-14.1,55557266000.0,4158818000.0,0.0,3656198000.0,22593008000.0,596816871000.0,545846397000.0,50970474000.0,7999184000.0,49373035000.0,6901288000.0,3568496000.0,640690000.0,1166943000.0,1.59,2023,15.03,2023,11.84,2023,26.97,2023,80.97,2023,2.11,2023,10.0688,2023,244.5,2023,400219873000.0,2023,324040615000.0,2023,482981995000.0,2023,27.1148761545,0.1336129655,0.0797844017
2025-04-30,2025q1,002807.XSHE,2021q2,1,0,1,0,182242913.629500,50894617.550000,102.1478,102.0049,0.0012984301,2025-10-31,,,801647000.0,1410752000.0,733240000.0,47742000.0,10703000.0,214343000.0,220707000.0,211299000.0,-38155000.0,249454000.0,242475000.0,6979000.0,888868000.0,1246629000.0,-357761000.0,5318424000.0,6484115000.0,-4845383000.0,111577000.0,11863209000.0,5379094000.0,3780758000.0,8626141000.0,-392103000.0,1755619000.0,11691030000.0,392103000.0,60670000.0,6449550000.0,76912000.0,172160000.0,0.0,0.1116,250181000.0,-224226000.0,81877000.0,1.97,2.04,0.17,31.12,117.36,27.53,31.12,-604.43,-1.61,-1.61,22.21,11.81,6.27,11703078000.0,1381507000.0,529288000.0,2172006000.0,2872664000.0,146354649000.0,133986108000.0,12368541000.0,924661000.0,12237684000.0,2046195000.0,3734869000.0,68954000.0,222261000.0,0.98,2023,14.24,2023,13.1,2023,30.87,2023,82.86,2023,2.06,2023,22.8504,2023,409.46,2023,142367607000.0,2023,115352491000.0,2023,120296908200.0,2023,25.7092986159,0.1391847035,0.2673782850
2025-04-30,2025q1,002839.XSHE,2021q2,1,0,0,0,146418872.511500,38764075.450000,102.6625,102.6057,0.0011177994,2025-10-31,,,1151977470.73,1730639676.31,835294375.06,65154260.85,54494081.27000001,229381512.48999998,248065910.33999997,246947539.24999994,-21345437.810000002,268292977.06,262310521.64999998,5982455.41,-942974355.1200004,-942974355.12,0.0,150585729433.12,-2170684220.3399997,-4423977977.5199995,182269821.07999998,148458990572.8,150629674793.13998,2113122738.710001,6537100716.230001,5657330848.85,1419895206.2399998,148098464701.19,3172265432.7599998,43945360.02,5723706672.91,93357420.35000002,343983476.17,-5643006.109999999,0.1451,249654818.89,248065910.34,223415186.2,2.08,1.98,0.18,23.29,78.47,21.53,23.29,-384.03,7.38,7.38,-33.24,-21.75,-21.47,10650467351.31,1267743659.01,63583125.45,1807957814.0,1988593620.11,155927877760.06,142204035934.86,13723841825.2,865369865.46,13593190552.38,2190553348.94,4040988195.2,55817959.36,433020956.35,0.94,2023,13.04,2023,9.76,2023,36.9,2023,81.19,2023,1.99,2023,14.9012,2023,424.23,2023,156551077297.74,2023,127099527907.65,2023,142373977400.0,2023,25.7726594152,0.1582234251,0.1991197904
2025-04-30,2025q1,002936.XSHE,2024q4,1,0,0,0,162824443.831000,88720185.000000,168.2037,123.9632,0.0007913042,2025-10-31,,,3836344000.0,6240171000.0,3260964000.0,167650000.0,45242000.0,809700000.0,-761227000.0,-770662000.0,-345168000.0,-425494000.0,-368370000.0,-57124000.0,3891595000.0,3891595000.0,0.0,21515639000.0,-6438914000.0,-2848058000.0,541445000.0,15133735000.0,21572649000.0,8967212000.0,11815270000.0,13164124000.0,5422974000.0,13001320000.0,44642094000.0,57010000.0,2363328000.0,354338000.0,2131204000.0,14443000.0,-0.0405,-361297000.0,-761227000.0,724012000.0,-0.67,-0.66,-0.06,-11.09,119.84,-19.84,-11.09,-74.24,44.89,44.89,-210.11,-166.5,-156.65,30806174000.0,6066105000.0,14099825000.0,9092091000.0,15637984000.0,676365240000.0,620070469000.0,56294771000.0,5985102000.0,54445031000.0,9143233000.0,3875978000.0,418069000.0,1255367000.0,1.87,2023,12.38,2023,8.9,2023,27.11,2023,99.9,2023,2.08,2023,14.1043,2023,174.87,2023,366521910000.0,2023,360608206000.0,2023,455490556000.0,2023,27.2399990629,0.1411356750,0.2110603220
2025-04-30,2025q1,002948.XSHE,2021q2,1,1,1,1,163951184.541500,40297501.200000,264.2441,141.2966,0.0015165578,2025-10-31,,,2486890000.0,4505844000.0,2609145000.0,409916000.0,46499000.0,177169000.0,1424231000.0,1423139000.0,251916000.0,1171223000.0,1152183000.0,19040000.0,7791770000.0,7791770000.0,0.0,29877131000.0,-13039808000.0,17488761000.0,401337000.0,17007857000.0,30047665000.0,25537239000.0,8048478000.0,3368988000.0,3891949000.0,15121867000.0,19765272000.0,170534000.0,10975116000.0,812767000.0,1885303000.0,-26171000.0,0.2555,1151873756.6,1424231000.0,224552000.0,3.67,3.67,0.24,47.1,42.73,57.27,47.1,703.24,-12.43,-12.43,98.86,76.99,78.52,50995294000.0,2570590000.0,451873000.0,4509690000.0,3604826000.0,501637206000.0,469347081000.0,32290125000.0,8337869000.0,31633059000.0,5072217000.0,1859737000.0,566922000.0,616124000.0,1.18,2023,12.79,2023,8.42,2023,34.96,2023,75.8823,2023,1.83,2023,25.58,2023,225.96,2023,395467359000.0,2023,300089541000.0,2023,384977512000.0,2023,26.9411429982,0.1613810824,0.0712411888
2025-04-30,2025q1,002966.XSHE,2021q2,1,1,1,1,319325018.169000,42245961.850000,359.4412,352.8723,0.0007301734,2025-10-31,,,2653468189.0,4304390392.0,2414417200.0,251014555.0,31217192.0,375108361.0,999010559.0,997079337.0,108954243.0,888125094.0,850635178.0,37489916.0,-8368024889.0,-8368024889.0,0.0,96121280886.0,139200497.0,-24076487791.0,366590285.0,96314088475.0,96174887978.0,-6297993979.0,17778493812.0,15585697698.0,3791655457.0,95032853478.0,55610338561.0,53607092.0,8862337720.0,828142947.0,1281234997.0,-16435293.0,0.2552,823196053.0,999010559.0,493106107.0,2.75,2.67,0.2,33.47,62.35,37.65,33.47,-907.36,-7.14,-7.14,-10.74,-6.79,-4.38,28687479699.0,2537281958.0,14316448323.0,3333333334.0,9262180542.0,439522309088.0,406829337031.0,32692972057.0,10829059592.0,31130076841.0,4579362300.0,2504432336.0,524293939.0,682628719.0,0.84,2023,14.03,2023,9.38,2023,36.46,2023,80.64,2023,1.68,2023,28.51,2023,522.77,2023,363820465724.0,2023,293400737557.0,2023,428968910000.0,2023,26.8089543129,0.1381551460,0.1413653130
2025-04-30,2025q1,600000.XSHG,2024q4,1,1,1,1,676442041.629000,67558226.500000,3216.9988,3216.9988,0.0006154347,2025-10-31,,,40909000000.0,71284000000.0,42786000000.0,6685000000.0,1783000000.0,10032000000.0,11038000000.0,10930000000.0,782000000.0,10148000000.0,10034000000.0,114000000.0,-157391000000.0,-157391000000.0,0.0,800168000000.0,-127176000000.0,-172256000000.0,6566000000.0,678905000000.0,806081000000.0,-87268000000.0,84988000000.0,140203000000.0,64045000000.0,638481000000.0,331145000000.0,5913000000.0,38333000000.0,5914000000.0,40807000000.0,1838000000.0,0.3418,10246000000.0,11038000000.0,5986000000.0,1.38,1.4,0.11,24.81,73.02,26.98,24.81,-421.07,-1.64,-1.64,78.7,21.34,21.85,525311000000.0,75261000000.0,419710000000.0,29352000000.0,230401000000.0,9461880000000.0,8717099000000.0,744781000000.0,81921000000.0,736329000000.0,106696000000.0,192222000000.0,20535000000.0,12373000000.0,1.48,2023,12.67,2023,8.97,2023,29.65,2023,100.6645,2023,1.52,2023,31.7118,2023,173.51,2023,4984630000000.0,2023,5017754000000.0,2023,6667213000000.0,2023,29.8782922107,0.1605025789,0.2452272116
2025-04-30,2025q1,600015.XSHG,2024q4,1,1,1,1,372708630.954000,50647067.600000,1157.0153,1118.6512,-0.0000959177,2025-10-31,,,26011000000.0,34968000000.0,19963000000.0,2680000000.0,1570000000.0,3347000000.0,10907000000.0,10834000000.0,1540000000.0,9294000000.0,9165000000.0,129000000.0,-44165000000.0,-44165000000.0,0.0,951115000000.0,-51152000000.0,49946000000.0,4560000000.0,903706000000.0,954858000000.0,121116000000.0,71170000000.0,-43015000000.0,30675000000.0,890073000000.0,43015000000.0,3743000000.0,26007000000.0,4206000000.0,13026000000.0,56000000.0,0.5759,9181000000.0,10907000000.0,8621000000.0,2.57,2.57,0.21,35.73,58.07,41.93,35.73,192.02,14.18,14.18,32.38,50.24,51.46,188747000000.0,4885000000.0,64469000000.0,15915000000.0,143908000000.0,4376491000000.0,4010807000000.0,365684000000.0,60730000000.0,361982000000.0,50106000000.0,26549000000.0,2234000000.0,7582000000.0,1.67,2023,12.23,2023,9.16,2023,31.37,2023,89.24,2023,1.82,2023,24.4241,2023,160.06,2023,2129945000000.0,2023,2309583000000.0,2023,3065277000000.0,2023,29.1072683777,0.1753104456,0.1286763292
2025-04-30,2025q1,600016.XSHG,2024q4,1,1,1,1,726293983.091000,192510919.350000,1742.5403,1411.3925,0.0003327426,2025-10-31,,,34630000000.0,60873000000.0,35926000000.0,5298000000.0,1341000000.0,-73000000.0,2292000000.0,2028000000.0,22000000.0,2006000000.0,1810000000.0,196000000.0,1848000000.0,1848000000.0,0.0,260925000000.0,-47156000000.0,-37038000000.0,8420000000.0,217958000000.0,265114000000.0,81387000000.0,118425000000.0,86267000000.0,55820000000.0,195593000000.0,310285000000.0,4174000000.0,23643000000.0,-380000000.0,19270000000.0,-225000000.0,0.0413,1829000000.0,2292000000.0,4147000000.0,0.28,0.29,0.03,5.79,93.38,6.62,5.79,-106.95,0.28,0.28,-73.38,-74.95,-77.41,403180000000.0,58149000000.0,186456000000.0,43782000000.0,277631000000.0,7814969000000.0,7158401000000.0,656568000000.0,58087000000.0,642859000000.0,99279000000.0,61888000000.0,8181000000.0,13993000000.0,1.48,2023,13.14,2023,9.28,2023,36.1,2023,100.7258,2023,1.46,2023,27.26,2023,149.69,2023,4353281000000.0,2023,4384877000000.0,2023,5750072000000.0,2023,29.6870621131,0.2431417846,-0.0021079988
2025-04-30,2025q1,600036.XSHG,2024q4,1,1,1,1,2583390414.222500,66492315.250000,10274.5651,8404.232,0.0003048694,2025-10-31,,,84779000000.0,92717000000.0,38738000000.0,18867000000.0,2475000000.0,5218000000.0,44839000000.0,44578000000.0,9058000000.0,35520000000.0,35207000000.0,313000000.0,-13938000000.0,-13938000000.0,0.0,1186509000000.0,-171354000000.0,159790000000.0,20570000000.0,1024366000000.0,1195720000000.0,523784000000.0,363994000000.0,-4067000000.0,98955000000.0,996757000000.0,76455000000.0,8875000000.0,170641000000.0,16158000000.0,31407000000.0,1693000000.0,1.396,35008000000.0,44839000000.0,10252000000.0,2.96,2.94,0.3,41.9,47.11,52.89,41.9,188.48,6.29,6.29,0.73,-8.12,-8.41,794296000000.0,83674000000.0,408955000000.0,25220000000.0,634078000000.0,12152036000000.0,10918561000000.0,1233475000000.0,65429000000.0,1226014000000.0,154932000000.0,122652000000.0,11713000000.0,34512000000.0,0.95,2023,17.88,2023,13.73,2023,32.96,2023,79.8101,2023,2.15,2023,36.6988,2023,437.7,2023,8155438000000.0,2023,6508865000000.0,2023,6608021000000.0,2023,30.1285178437,0.2426308402,0.0615482608
2025-04-30,2025q1,600919.XSHG,2021q2,1,1,1,1,1229432059.631500,133493683.200000,1864.4946,1864.4946,0.0008392959,2025-10-31,,,15397903000.0,26232046000.0,14782929000.0,1490703000.0,140637000.0,2457574000.0,6750268000.0,6753376000.0,1638750000.0,5114626000.0,4973160000.0,141466000.0,-48610145000.0,-48610145000.0,0.0,-78980928000.0,-3128150000.0,-33465067000.0,1499030000.0,-81683820000.0,-78555670000.0,57204788000.0,90669855000.0,-11675535000.0,24494103000.0,-87530619000.0,56313101000.0,425258000.0,63600692000.0,6923843000.0,5596268000.0,-341393000.0,0.3367,4900335000.0,4161678000.0,2485611000.0,2.72,2.68,0.2,33.22,56.16,43.84,33.22,-217.34,0.38,0.38,2.42,-5.18,-4.83,203297163000.0,14958820000.0,48231845000.0,14769624000.0,40962296000.0,2553294748000.0,2365326728000.0,187968020000.0,27699426000.0,183316758000.0,32524292000.0,22786262000.0,4031927000.0,7425544000.0,0.89,2023,13.31,2023,9.46,2023,23.99,2023,89.79,2023,1.98,2023,29.1393,2023,389.53,2023,1875335164000.0,2023,1893127038000.0,2023,2266040689000.0,2023,28.5684056991,0.0973528668,0.1596044604
2025-04-30,2025q1,601009.XSHG,2021q2,1,1,1,1,383273587.051500,39387806.200000,1154.0194,1154.0194,0.0009113287,2025-10-31,,,10039887000.0,15787402000.0,9131616000.0,1698374000.0,100826000.0,1829491000.0,5378123000.0,5377716000.0,991952000.0,4385764000.0,4354517000.0,31247000.0,-7149089000.0,-7149089000.0,0.0,339583118000.0,-23197658000.0,6383219000.0,1501545000.0,316521516000.0,339719174000.0,52071482000.0,45688263000.0,9748262000.0,18438539000.0,315621513000.0,84147777000.0,136056000.0,27338671000.0,2488523000.0,899167000.0,-82912000.0,0.4351,4351518000.0,5378123000.0,1739520000.0,3.88,3.88,0.27,43.68,46.43,53.57,43.68,63.58,-1.55,-1.55,7.75,6.2,6.23,120243978000.0,6320150000.0,9668477000.0,10007017000.0,44060624000.0,1663978119000.0,1549160533000.0,114817586000.0,23287344000.0,113611516000.0,15475674000.0,8625780000.0,2032013000.0,4193235000.0,0.9,2023,13.53,2023,9.39,2023,30.47,2023,80.3,2023,2.04,2023,43.64,2023,360.58,2023,1369407772000.0,2023,1099073306000.0,2023,1490971587000.0,2023,28.1402323086,0.1495579582,0.1822222700
2025-04-30,2025q1,601128.XSHG,2021q2,1,1,1,1,256254953.951000,47047616.650000,218.888,218.888,0.0010479688,2025-10-31,,,1897087000.0,2812671000.0,1177828000.0,149751000.0,38595000.0,99660000.0,576733000.0,572508000.0,63915000.0,508593000.0,466569000.0,42024000.0,-938172000.0,-938172000.0,0.0,10087354000.0,3429609000.0,-5641465000.0,431561000.0,13575098000.0,10145489000.0,6291197000.0,11932662000.0,1316042000.0,3275791000.0,13466846000.0,6993958000.0,58135000.0,11813169000.0,186391000.0,81195000.0,-42358000.0,0.1702,468826000.0,576733000.0,129032000.0,2.52,2.53,0.22,26.81,69.6,30.4,26.81,-297.38,6.41,6.41,-18.37,-13.31,-12.66,16956135000.0,1464374000.0,964868000.0,2740856000.0,3280836000.0,231451574000.0,211795174000.0,19656400000.0,3242751000.0,18429858000.0,4141277000.0,4619273000.0,328776000.0,261459000.0,0.75,2023,13.86,2023,10.42,2023,36.87,2023,89.72,2023,2.86,2023,13.8694,2023,537.88,2023,254452879000.0,2023,222439155000.0,2023,253294281000.0,2023,26.1676365050,0.2274861406,0.0525331732
2025-04-30,2025q1,601166.XSHG,2024q4,1,1,1,1,1251443799.695000,66565906.250000,4335.5988,4335.5988,0.0002488636,2025-10-31,,,48009000000.0,83413000000.0,46893000000.0,6486000000.0,1737000000.0,4415000000.0,15987000000.0,15801000000.0,1280000000.0,14521000000.0,14199000000.0,322000000.0,52615000000.0,52615000000.0,0.0,1247415000000.0,-48524000000.0,27796000000.0,8244000000.0,1201479000000.0,1250003000000.0,257025000000.0,229229000000.0,72748000000.0,76759000000.0,1176392000000.0,332252000000.0,2588000000.0,8774000000.0,10186000000.0,24372000000.0,595000000.0,0.6835,14210000000.0,15987000000.0,6226000000.0,1.62,1.62,0.14,30.25,66.7,33.3,30.25,57.9,-6.18,-6.18,-28.46,-27.17,-28.85,502057000000.0,67259000000.0,377748000000.0,20774000000.0,525831000000.0,10507898000000.0,9614287000000.0,893611000000.0,74733000000.0,881908000000.0,125365000000.0,10684000000.0,9385000000.0,36560000000.0,1.07,2023,14.13,2023,9.76,2023,29.97,2023,104.6745,2023,1.93,2023,30.5116,2023,245.21,2023,5217064000000.0,2023,5460935000000.0,2023,7312326000000.0,2023,29.9831482808,0.1717178029,0.0919619238
2025-04-30,2025q1,601169.XSHG,2021q2,1,1,1,1,559405643.676000,94332835.100000,1268.5791,1268.5791,-0.0002300925,2025-10-31,,,16107000000.0,28474000000.0,15898000000.0,1246000000.0,124000000.0,2266000000.0,6329000000.0,6269000000.0,517000000.0,5752000000.0,5685000000.0,67000000.0,-18072000000.0,-18072000000.0,0.0,54453000000.0,15530000000.0,-26644000000.0,1569000000.0,70693000000.0,55163000000.0,48112000000.0,74756000000.0,-6784000000.0,23831000000.0,62016000000.0,110277000000.0,710000000.0,25710000000.0,5017000000.0,8707000000.0,-174000000.0,0.2689,5732000000.0,6329000000.0,2381000000.0,2.52,2.54,0.19,35.71,60.71,39.29,35.71,-165.42,-6.71,-6.71,-21.19,-17.03,-17.58,204188000000.0,25592000000.0,130078000000.0,21143000000.0,88014000000.0,3059046000000.0,2832018000000.0,227028000000.0,43885000000.0,225074000000.0,33016000000.0,19888000000.0,2364000000.0,3946000000.0,1.32,2023,13.37,2023,9.21,2023,28.88,2023,95.9316,2023,1.54,2023,24.53,2023,216.78,2023,2101031000000.0,2023,2015552000000.0,2023,2619504000000.0,2023,28.7491242186,0.0974110635,0.1406841746
2025-04-30,2025q1,601187.XSHG,2021q2,1,0,0,0,121704073.565000,21492649.950000,152.0138,73.9611,0.0020149559,2025-10-31,,,1259278120.9499998,2791891890.08,1692732264.3200002,165110151.54000002,72817473.25,115164597.31,578800070.1700001,579569016.4000001,35284922.39,544284094.01,532298657.42999995,11984436.58,-6510757431.559999,-6510757037.26,-394.29999923706055,409585754276.4,-668915557.0700002,-506516653.7799988,166198831.16999996,408977314067.81006,409646228624.88,23343666403.29,23850183057.07,-5193382517.780001,2447673514.7700005,408264996171.76,44977984195.89,60474348.47999999,11381872107.439999,536180604.83000004,711703014.2,-141943308.63,0.2017,541786000.0,511322129.34,54185082.69,2.48,2.53,0.18,43.22,54.04,45.96,43.22,-40.22,8.89,8.89,0.24,0.36,-1.1,46186882320.91,1521324619.55,6180699343.37,2639127888.0,5348904904.77,307419309917.97,285434595760.74,21984714157.23,6785874486.75,21504902618.73,3114692457.68,1067854822.56,261108087.5,317222163.77,0.76,2023,15.4,2023,9.86,2023,39.65,2023,101.0245,2023,1.28,2023,22.7787,2023,412.89,2023,207574654126.4,2023,209701225895.57,2023,243803573000.0,2023,26.4514784830,0.1319794479,0.0914528692
2025-04-30,2025q1,601288.XSHG,2024q4,1,1,1,1,2542287793.498000,511020373.750000,18969.0804,17303.0362,0.0035030044,2025-10-31,,,170343000000.0,313168000000.0,170272000000.0,17930000000.0,4016000000.0,5863000000.0,78142000000.0,77855000000.0,10446000000.0,67409000000.0,67711000000.0,-302000000.0,-933420000000.0,-933420000000.0,0.0,1554802000000.0,-472240000000.0,-521938000000.0,41708000000.0,1089042000000.0,1561282000000.0,246028000000.0,767966000000.0,59312000000.0,237727000000.0,1006926000000.0,663513000000.0,6479000000.0,217904000000.0,24019000000.0,82548000000.0,1446000000.0,0.1935,67725000000.0,78142000000.0,11765000000.0,2.22,2.22,0.16,39.57,54.13,45.87,39.57,-306.4,-1.75,-1.75,-6.91,-14.42,-13.72,2706408000000.0,148009000000.0,529767000000.0,349983000000.0,1150758000000.0,43238135000000.0,40140862000000.0,3097273000000.0,173419000000.0,3090808000000.0,532991000000.0,301841000000.0,15175000000.0,87803000000.0,1.33,2023,17.14,2023,10.72,2023,33.86,2023,78.0812,2023,1.6,2023,17.7134,2023,303.87,2023,28898468000000.0,2023,22564269000000.0,2023,22338078000000.0,2023,31.3977439764,0.2448471613,0.0344187903
2025-04-30,2025q1,601328.XSHG,2021q2,1,1,1,1,1182263411.316500,164813242.900000,5547.4257,2932.0395,-0.0002123661,2025-10-31,,,65551000000.0,93581000000.0,53648000000.0,13527000000.0,1095000000.0,5621000000.0,21634000000.0,21622000000.0,1061000000.0,20561000000.0,20073000000.0,488000000.0,18452000000.0,18452000000.0,0.0,349937000000.0,-30096000000.0,-30377000000.0,6439000000.0,324087000000.0,354183000000.0,286090000000.0,316467000000.0,81539000000.0,86445000000.0,298248000000.0,7947000000.0,4246000000.0,200594000000.0,9329000000.0,25512000000.0,-2614000000.0,0.2703,19822000000.0,9517000000.0,4884000000.0,2.21,2.19,0.18,31.37,67.0,33.0,31.37,-46.34,-4.09,-4.09,-13.02,-7.85,-8.53,990246000000.0,29119000000.0,399499000000.0,74263000000.0,217357000000.0,11413960000000.0,10478045000000.0,935915000000.0,111428000000.0,923608000000.0,129878000000.0,219461000000.0,8625000000.0,6640000000.0,1.33,2023,15.27,2023,10.23,2023,30.04,2023,93.0521,2023,1.28,2023,36.2864,2023,195.21,2023,8551215000000.0,2023,7957085000000.0,2023,8850786000000.0,2023,30.0658582836,0.0982288600,0.0857500267
2025-04-30,2025q1,601398.XSHG,2024q4,1,1,1,1,2701209612.257000,414158270.450000,24984.0786,18899.8161,0.0011138075,2025-10-31,,,195381000000.0,353469000000.0,192796000000.0,23084000000.0,4010000000.0,9844000000.0,113394000000.0,113425000000.0,16954000000.0,96471000000.0,96838000000.0,-367000000.0,-744108000000.0,-744108000000.0,0.0,1856362000000.0,-342187000000.0,-498054000000.0,42619000000.0,1533771000000.0,1875958000000.0,200885000000.0,698939000000.0,75713000000.0,305012000000.0,1330787000000.0,514622000000.0,9820000000.0,200607000000.0,37770000000.0,93840000000.0,20420000000.0,0.2717,96660000000.0,113394000000.0,8010000000.0,2.46,2.46,0.2,49.38,41.96,58.04,49.38,-254.91,-5.12,-5.12,2.09,-2.73,-1.75,3803676000000.0,90047000000.0,739111000000.0,356407000000.0,2014086000000.0,48821746000000.0,44834480000000.0,3987266000000.0,148128000000.0,3969841000000.0,614816000000.0,464365000000.0,47854000000.0,52553000000.0,1.36,2023,19.1,2023,13.72,2023,26.96,2023,76.7,2023,1.61,2023,22.3,2023,213.97,2023,33521174000000.0,2023,26086482000000.0,2023,24641631000000.0,2023,31.5191969443,0.2181327765,0.0503836095
2025-04-30,2025q1,601658.XSHG,2024q4,1,1,1,1,997964432.559500,200899547.700000,5077.0471,3436.6666,0.0010248432,2025-10-31,,,88426000000.0,125700000000.0,54524000000.0,7954000000.0,3387000000.0,13803000000.0,10535000000.0,11430000000.0,697000000.0,10733000000.0,10661000000.0,72000000.0,-34148000000.0,-34148000000.0,0.0,571204000000.0,-188054000000.0,116287000000.0,19221000000.0,391259000000.0,579313000000.0,437007000000.0,320720000000.0,37446000000.0,100993000000.0,369183000000.0,135050000000.0,8109000000.0,141959000000.0,16181000000.0,22458000000.0,173000000.0,0.1075,9967000000.0,10535000000.0,12532000000.0,1.03,0.97,0.06,12.14,88.09,11.91,12.14,131.51,5.82,5.82,-64.52,-60.39,-60.52,1577179000000.0,61185000000.0,348017000000.0,99161000000.0,263343000000.0,17084910000000.0,16053261000000.0,1031649000000.0,162681000000.0,1029669000000.0,219887000000.0,75540000000.0,3714000000.0,24105000000.0,0.83,2023,14.23,2023,9.53,2023,64.82,2023,58.39,2023,2.01,2023,17.7234,2023,347.57,2023,13955963000000.0,2023,8148893000000.0,2023,8187064000000.0,2023,30.4692167337,0.2173681949,0.1560966232
2025-04-30,2025q1,601825.XSHG,2021q4,1,1,1,1,199824910.985000,24700025.950000,810.1333,782.593,0.0006579380,2025-10-31,,,6012151000.0,10626262000.0,5585598000.0,456406000.0,79486000.0,456804000.0,2553356000.0,2552593000.0,441523000.0,2111070000.0,2030183000.0,80887000.0,996353000.0,996353000.0,0.0,28816884000.0,-3286786000.0,-14422900000.0,1295197000.0,25827470000.0,29114256000.0,22425531000.0,36848431000.0,18660752000.0,10845639000.0,23195616000.0,69566266000.0,297372000.0,20117273000.0,2690532000.0,2614436000.0,45287000.0,0.2105,2009819000.0,2553356000.0,562871000.0,2.16,2.14,0.19,35.11,57.53,42.47,35.11,-239.9,-1.95,-1.95,-20.68,-20.01,-20.38,91453515000.0,5865456000.0,60919427000.0,9644444000.0,29809274000.0,1158376261000.0,1061044824000.0,97331437000.0,16495416000.0,93768103000.0,11909737000.0,24278035000.0,1528359000.0,2866592000.0,0.97,2023,15.74,2023,13.32,2023,32.67,2023,69.9995,2023,1.67,2023,21.63,2023,404.98,2023,1016411756000.0,2023,711483312000.0,2023,848308505000.0,2023,27.7780403654,0.2154298852,0.0759801276
